State,CMS Certification Number (CCN)*,Provider Name,Address,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,Footnote
CA,58022,KANDDID HEALTHCARE INC,"9161 SIERRA AVENUE, SUITE 200",FONTANA,92335,9095746000,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/30/98, 
CA,58023,"ALDEN HOME HEALTH, INC","1061 W AVENUE M-14, SUITIE A",PALMDALE,93551,6612668560,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/19/97, 
CA,58025,GENTIVA HEALTH SERVICES - CERTIFIED,"10100 TRINITY PARKWAY, SUITE 450",STOCKTON,95219,2094747881,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/7/97, 
CA,58026,ETHICAL HOME HEALTH CARE,550 NORTH EUCLID AVENUE,UPLAND,91786,9099469000,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/1/97, 
CA,58027,ALL MED HOME HEALTH SRVS,16661 VENTURA BLVD STE 503,ENCINO,91436,8189862356,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/27/97, 
CA,58030,SAN MARINO HOME HEALTH,2233 HUNTINGTON DRIVE SUITE 3,SAN MARINO,91108,6265840635,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/29/97, 
CA,58032,PROGRESSIVE 2000 HHC,"948 NORTH FAIRFAX AVE, SUITE 200",LOS ANGELES,90046,3236552011,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/3/98, 
CA,58033,EASTWEST HOME HEALTH,16429 BERWYN ROAD,CERRITOS,90703,5622076970,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/15/98, 
CA,58034,CALIFORNIA NURSES HOME HEALTH,17418 CHATSWORTH STREET SUITE 200,GRANADA HILLS,91344,8188321889,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/17/98, 
CA,58121,HAVEN HEALTHCARE,"2855 TEMPLE AVENUE, SUITE A",SIGNAL HILL,90755,5622900558,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/25/02, 
CA,58037,LAS POSAS HOME HEALTH SERVICES,1601 CARMEN DR STE 202,CAMARILLO,93010,8054847284,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/28/98, 
CA,58038,"ACT HOME HEALTH, INC","12431 LEWIS STREET, SUITE 101",GARDEN GROVE,92840,7145600800,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/21/98, 
CA,58039,ASSISTED HOME CARE,"4450 WESTINGHOUSE STREET, SUITE #101",VENTURA,93003,8056772100,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/8/99, 
CA,58042,CAPITAL HOME HEALTH AGENCY INC,2818 SOUTH LA CIENIGA AVENUE STE 205,LOS ANGELES,90034,3102535384,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/19/99, 
CA,58045,"ST. ANTHONY'S HOME CARE, INC.","22365 BARTON ROAD, SUITE 212",GRAND TERRACE,92313,9098855357,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/18/99, 
CA,58047,"NEW VISION HOME HEALTH AGENCY, INC","12145 MORA DRIVE, UNIT 10",SANTA FE SPRINGS,90670,5629037771,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/31/99, 
CA,58048,M.Y. HOME HEALTH INC,"15300 DEVONSHIRE STREET, SUITE 5",MISSION HILLS,91345,8188951523,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/5/99, 
CA,58049,EPIC HOMECARE INC,6404 WILSHIRE BLVD #550,LOS ANGELES,90048,3236556186,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/2/99, 
CA,58052,DOMINICAN HOME HEALTH,"8030 SOQUEL AVENUE, #104",SANTA CRUZ,95062,8314657988,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/20/00, 
CA,58053,DSP HOME HEALTH INC,1815 EAST WORKMAN AVE STE D,WEST COVINA,91791,6263312265,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/25/00, 
CA,58054,FOUR SEASONS QUALITY HH,4201 WILSHIRE BLVD SUITE 511,LOS ANGELES,90010,3239367948,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/5/00, 
CA,58055,INTRA CARE HOME HEALTH SFV INC.,"26635 AGOURA ROAD, STE 101",CALABASAS,91302,8186098884,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/28/00, 
CA,58056,"HOME HEALTH SVCS OF CA, INC","2140 W. OLYMPIC BLVD, SUITE 431",LOS ANGELES,90006,2133859949,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/19/00, 
CA,58084,HEALING HANDS HOME HEALTH CARE,2525 COLORADO BLVD SUITE D,LOS ANGELES,90041,3237390333,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/16/01, 
CA,58058,ACCXELL HOME HEALTH AGENCY,370 AMA POLA AVENUE SUITE 203,TORRANCE,90501,3103473327,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/22/00, 
CA,58059,LOS ROBLES HOME CARE SERVICES INC,68 LONG COURT STE 2C,THOUSAND OAKS,91360,8057777234,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/16/00, 
CA,58063,PRIORITY ONE HOME HEALTH SERVICES INC,4959 PALO VERDE STREET SUITE 108C,MONTCLAIR,91763,9096256377,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/13/00, 
CA,58064,AMERICAN EMPIRE HOME HEALTH,538 E SAN BERNARDINO ROAD,COVINA,91723,6267326542,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/8/01, 
CA,58065,"THE CENTER OF HOME HEALTH, INC",20705 SOUTH WESTERN AVE SUITE 216,TORRANCE,90501,3107828100,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/27/01, 
CA,58067,ASSISTED HOME CARE,3731 WILSHIRE BLVD STE 516,LOS ANGELES,90010,2133818310,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3/13/01, 
CA,58068,KAISER FOUNDATION HOSPITAL HOME HEALTH AGENCY,17284 SLOVER AVENUE,FONTANA,92335,9095551212,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/12/01, 
CA,58071,"ACE HEALTH SYSTEMS, INC",11385 183RD STREET,CERRITOS,90703,5624020288,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/24/01, 
CA,58072,THE HOME CARE GROUP INC,20930 BONITA DRIVE UNIT # U,CARSON,90746,3105169255,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/12/01, 
CA,58085,"HORIZON HOME CARE, INC",2140 W OLYMPIC BLVD SUITE 534,LOS ANGELES,90006,2133659055,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/1/01, 
CA,58086,"ST CLARE'S HOME CARE, INC","12912 BROOKHURST STREET, SUITE 402",GARDEN GROVE,92840,7148179700,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/5/01, 
CA,58123,SUTTER VISITING NURSE ASSOCIATION & HOSPICE,"700 S. CLAREMONT STREET, #220",SAN MATEO,94402,6506852800,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/1/02, 
CA,58075,"GENUS HOME CARE, INC",1476 W 9TH STREET SUITE B1,UPLAND,91786,9099811821,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/9/01, 
CA,58076,"CHARTER HEALTH CARE GROUP, LLC","970 S VILLAGE OAKS DR, SUITE 102",COVINA,91724,6269157490,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/20/01, 
CA,58077,"WESTERN HOME CARE, INC","6131 ORANGETHORPE AVENUE, SUITE 480",BUENA PARK,90620,7145221204,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/27/01, 
CA,58078,CHS HOMECARE,"2525 CHERRY AVENUE, SUITE 320",SIGNAL HILL,90755,5622561640,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/17/01, 
CA,58080,"ACCURATE HOME HEALTH CARE, INC","3360 FLAIR DR, STE 210A",EL MONTE,91731,6265765006,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/24/01, 
CA,58081,JAMECO HOME HEALTH AGENCY INC,2335 W FOOTHILL SUITE 17,UPLAND,91786,9094474705,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/22/01, 
CA,58082,"ACE HOME HEALTH, INC",4055 WILSHIRE BLVD #105,LOS ANGELES,90010,2133839678,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/4/01, 
CA,58083,ALOHA HEALTHCARE,"428 S ATLANTIC BLVD, SUITE 305",MONTEREY PARK,91754,6262898999,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/9/01, 
CA,58106,NURSING & REHAB AT HOME,"1660 S. AMPHLETT BLVD, SUITE 112",SAN MATEO,94402,6502864272,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/5/02, 
CA,58087,ATTENTIVE SERVICES HOME HEALTH INC,"8425 W3RD ST, STE 305",LOS ANGELES,90048,3236550080,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/23/01, 
CA,58089,AMERICAN HOMECARE HEALTH SRVS,745 N WHITNALL HWY,BURBANK,91505,8185661020,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/26/01, 
CA,58090,METROPOLITAN HOME HEALTH,1145 WEST 6TH STREET,LOS ANGELES,90017,2134825801,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/13/01, 
CA,58091,MGV HEALTH SYSTEMS INC,"8765 AERO DRIVE, SUITE 312",SAN DIEGO,92123,8585736837,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/11/01, 
CA,58094,"PREMIUM HOME HEALTH, INC","12241 FIRESTONE BLVD, SUITE C & D",NORWALK,90650,5629292880,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/2/01, 
CA,58097,WESTERN STATES HOME HEALTH CAR,"301 NORTH PRAIRIE AVENUE, SUITE 511",INGLEWOOD,90301,3106724581,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/22/02, 
CA,58098,INTERLINK HOME HEALTH,"2501 LA HABRA BLVD, SUITE 4",LA HABRA,90631,5626913573,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/16/02, 
CA,58099,"SUNSHINE HOME HEALTH CARE, INC",4637 CHABOT DRIVE #240,PLEASANTON,94588,9254691000,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/21/02, 
CA,58100,"G T S HOME HEALTH SERVICES, INC",13363 SATICOY ST STE 101,NORTH HOLLYWOOD,91606,8185050104,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/31/02, 
CA,58101,RED OAK HOME HEALTH SERVICES,4855 SANTA MONICA BLVD SUITE 110 & 114,LOS ANGELES,90029,3239069090,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/5/02, 
CA,58102,OCEAN SIDE HOME HEALTH SERVICE,"4322 WILSHIRE BLVD, SUITE 208",LOS ANGELES,90010,3239345050,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/15/02, 
CA,58103,INGLEWOOD HOME HEALTH CARE AG,"101 N LA BREA AVE, #604",INGLEWOOD,90301,3106771114,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/13/02, 
CA,58104,PROLIFE HOME HEALTH CORPORATION,"3425 POMONA BLVD, UNIT D",POMONA,91768,6268100207,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/5/02, 
CA,58105,EDEN HOME HEALTHCARE INC,1818 SO SAN GABRIEL BLVD,SAN GABRIEL,91776,6265731001,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/5/02, 
CA,58107,"PARTNERS HOME HEALTH CARE, INC",815 S CENTRAL AVENUE SUITE 26,GLENDALE,91204,8182477650,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/21/02, 
CA,58108,"BEVERLY HILLS H H CARE, INC",292 S LA CIENEGA BLVD SUITE 325,BEVERLY HILLS,90211,3106597950,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/13/02, 
CA,58110,"NEW HAVEN HOME HEALTH SERVICES, INC.","333 GELLERT BOULEVARD, SUITE 249",DALY CITY,94015,6503011660,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/17/02, 
CA,58111,ALLSTAR HOME HEALTH SERVICES,"266 MONTERREY ROAD, SUITE 2",SOUTH PASADENA,91030,5628605353,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/4/02, 
CA,58113,LORIAN HEALTH,"9325 SKY PARK COURT, SUITE 310",SAN DIEGO,92123,6192808184,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/24/02, 
CA,58115,CARE BEST HOME HEALTH INC,200 SO GARFIELD AVENUE SUITE 205,ALHAMBRA,91801,6262822611,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/25/02, 
CA,58116,CARE UNLIMITED HEALTH SERVICES,1025 WEST ARROW HIGHWAY SUITE 105,GLENDORA,91740,6263323767,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/13/02, 
CA,58117,ADDUS HEALTHCARE,936 MANGROVE AVE,CHICO,95926,5303427248,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/18/02, 
CA,58118,A-1 HOME HEALTH SERVICES INC,1407 KUEHNER DRIVE,SIMI VALLEY,93063,8055848146,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/3/02, 
CA,58119,CQI HOMECARE,520 E WILSON AVE SUITE 230,GLENDALE,91204,8185494830,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/14/02, 
CA,58124,PRECIOUS HOME HEALTH SERVICES,18856 E AMAR ROAD SUITE 7,WALNUT,91789,6265814174,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/21/02, 
CA,58126,"CARECHOICES HOME HEALTH SERVICES, INC","1501 E ORANGETHORPE AVENUE, SUITE 220",FULLERTON,92831,7145157650,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/25/02, 
CA,58127,"FOUNTAIN HOME HEALTH, INC",4430 FOUNTAIN AVENUE STE 4,LOS ANGELES,90029,3236638411,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/28/02, 
CA,58128,PRISTINE HOME HEALTH INC,30 E SANTA CLARA STREET SUITE H,ARCADIA,91006,6264472273,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/20/02, 
CA,58129,PASADENA HOME HEALTH CARE,3821 E SIERRA MADRE BLVD,PASADENA,91107,6263511300,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/12/02, 
CA,58131,"MISSION HOME HEALTH SERVICES, INC",3250 WILSHIRE BLVD SUITE 1105,LOS ANGELES,90010,2133874663,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,9/6/02, 
CA,58132,EVERGREEN HOME HEALTH,"17215 STUDEBAKER ROAD, SUITE 270",CERRITOS,90703,5628609444,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/13/02, 
CA,58133,"CARE PROVIDERS, INC","3325 WILSHIRE BLVD., SUITE 950",LOS ANGELES,90010,2133861200,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/17/02, 
CA,58135,"INTRA CARE HOME HEALTH PROVIDERS, INC","4929 WILSHIRE BLVD, SUITE 210",LOS ANGELES,90010,3239640884,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/3/02, 
CA,58136,ULTIMATE HOME CARE,616 GLENOAKS BLVD #204,GLENDALE,91207,8182444210,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/17/02, 
CA,58137,"LEGACY HOMECARE, INC",11036 WASHINGTON BLVD SUITE A,WHITTIER,90606,5625680162,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/27/02, 
CA,58139,NEW HORIZON HOME HEALTH CARE,815 E COLORADO BLVD SUITE 100,GLENDALE,91205,8182444007,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/23/02, 
CA,58141,ALL CARE HOME HEALTH OF SAN GABRIEL,"3505 HART AVENUE, SUITE 203",ROSEMEAD,91770,6265710387,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/5/02, 
CA,58142,ALTA VISTA HEALTH SERVICES,"642 SOUTH SECOND AVENUE, SUITE A",COVINA,91723,6269182868,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/28/02, 
CA,58143,MIRACLE HOME HEALTH AGENCY INC,10945 SOUTH STREET SUITE 202A,CERRITOS,90703,5626530668,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/2/02, 
CA,58307,"ALLIANCE HOME HEALTH, INC","19045 PORTOLA DRIVE, SUITE B",SALINAS,93908,8314558901,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/19/05, 
CA,58144,PROFESSIONAL HOME HEALTH SERVICES,750 TERRADO PLAZA SUITE 228,COVINA,91723,6267324541,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/5/02, 
CA,58145,ALWAYS STAY HOME NURSING,11633 HAWTHORNE BLVD SUITE 220,HAWTHORNE,90250,3102192857,Proprietary,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,11/18/02, 
CA,58146,"VALLEY CARE HOME HEALTH SERVICES, INC","ONE RIDGEGATE DRIVE, SUITE #230",TEMECULA,92590,9516766438,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/4/02, 
CA,58148,QUALITY HOME HEALTH AGENCY,4375 E LOWELL STREET SUITE I,ONTARIO,91761,9093903293,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/5/02, 
CA,58149,"COMFORT HOME HEALTH CARE, INC",3633 LONG BEACH BLVD SUITE 103,LONG BEACH,90807,5629974150,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/24/02, 
CA,58150,"DESERT HOME HEALTH SERVICES, INC",558 SO PASEO DOROTEA  UNIT 3,PALM SPRINGS,92264,7603189006,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/23/03, 
CA,58151,DEVOTED HOME HEALTH SERVICES,17714 CHATSWORTH STREET,GRANADA HILLS,91344,8183685759,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/6/03, 
CA,58152,VIRGINIA HOME CARE AGENCY,"1028 N LAKE AVE, # 104",PASADENA,91104,6267965296,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/31/02, 
CA,58153,DEDICATED HOME HEALTH CARE,356-A WEST COLORADO ST,GLENDALE,91204,8185482684,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/16/03, 
CA,58154,INTEGRITY HOME CARE,18429 NAPA STREET,NORTHRIDGE,91325,8183416844,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/9/03, 
CA,58155,MED CARE PLUS HOME HEALTH,490 S ROSEMEAD BLVD SUITE 9,PASADENA,91107,6267960534,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/16/03, 
CA,58156,ASSISTED HEALTHCARE SERVICES,"1900 WEST GARVEY AVENUE, S, SUITE 210",WEST COVINA,91790,6269155595,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/23/02, 
CA,58158,"VALLEY HOME HEALTH, INC",6422 BELLINGHAM STREET SUITE 210,N HOLLYWOOD,91606,8185096764,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/27/03, 
CA,58160,"CARING HANDS HOME HEALTH AGENCY, INC",5701 SLAUSON AVE #100,CULVER CITY,90230,3102580258,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/6/03, 
CA,58161,LOS ANGELES HOME HEALTH CARE,2741 S ROBERTSON BLVD 2ND FLOOR,LOS ANGELES,90034,3105592290,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/10/03, 
CA,58162,"MONINA HOME HEALTH, INC",3605 LONG BEACH BLVD SUITE 321,LONG BEACH,90807,5629974213,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/30/03, 
CA,58163,HYE NURSES HOME HEALTH INC,12011 VICTORY BLVD SUITE 202,N HOLLYWOOD,91606,8185091892,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/13/03, 
CA,58164,VISION HOME HEALTH CARE,"5750 DIVISION STREET, SUITE 206",RIVERSIDE,92506,9517878903,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/13/03, 
CA,58165,"UNISON HEALTH SERVICES, INC",9120 E VALLEY BLVD,ROSEMEAD,91770,6262805575,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/14/03, 
CA,58166,IMMACULATE HOME HEALTH PROVIDERS,"7340 FLORENCE AVENUE, SUITE 204",DOWNEY,90240,5628067022,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/6/03, 
CA,58167,"HEALTH CARE SOLUTIONS SERVICES, INC","265 S RANDOLPH AVE, SUITE 280",BREA,92821,7146747403,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/26/03, 
CA,58170,FIRST CHOICE HOME HEALTH SERVI,"11829 EAST SOUTH STREET, SUITE 101",CERRITOS,90703,5624031601,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/4/03, 
CA,58172,"MC HOME HEALTH SERVICES, INC","18800 AMAR ROAD, SUITE B-5",WALNUT,91789,6268541450,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/18/03, 
CA,58173,ALLIANCE HOME HEALTH CARE,"12657 ALCOSTA BLVD, SUITE 155",SAN RAMON,94583,9252759300,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/23/03, 
CA,59122,AMEDISYS HOME HEALTH CARE,"1700 S WINCHESTER  BLVD, SUITE 102",CAMPBELL,95008,4083703927,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/16/10, 
CA,58174,"LEMAR HOME HEALTH SERVICES, INC",750 TERRADO PLAZA SUITE 31,COVINA,91723,6269745620,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/3/03, 
CA,58177,RELY ABLE HOME HEALTH CARE,331 ARDEN AVENUE SUITE 101,GLENDALE,91203,8182416470,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/24/03, 
CA,58180,"ANNEX HEALTHCARE PROVIDERS, INC","16633 VENTURA BLVD, SUITE 540",ENCINO,91436,8185092661,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/24/03, 
CA,58181,"VANURA HOME HEALTH SERVICES, INC",8213 ROCHESTER AVENUE,RANCHO CUCAMONGA,91730,9099891230,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/29/03, 
CA,58183,"EXCELLENT CARE HOME HEALTH SERVICES, INC","9439 ARCHIBALD AVE, SUITE 110",RANCHO CUCAMONGA,91730,9095813536,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/21/03, 
CA,58184,"HOPE PROFESSIONAL SERVICES, INC","11840  MAGNOLIA AVENUE, SUITE G",RIVERSIDE,92503,9513519901,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/25/03, 
CA,58186,LA HOMECARE PROVIDER INC,1117 VIA VERDE,SAN DIMAS,91773,9095990777,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/9/03, 
CA,58188,JOY HEALTH CARE SERVICES,"11800 STERLING AVE, STE #A",RIVERSIDE,92503,9513524400,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/24/03, 
CA,58189,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,"110 STONY POINT ROAD, SUITE 200A",SANTA ROSA,95401,7075355600,Other,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5/20/03, 
CA,58190,VICTORY HOME HEALTH AGENCY,"24490 SUNNYMEAD BOULEVARD, SUITE 108",MORENO VALLEY,92553,9519245114,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/20/03, 
CA,58191,ALLSUPREME HOME CARE INC,13110 W WASHINGTON BLVD,LOS ANGELES,90066,3102738616,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/31/03, 
CA,58192,HOME CARE PROMINENCE,5808 MONTEREY ROAD,LOS ANGELES,90042,3233440017,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/14/03, 
CA,58246,"INFINITY HOME CARE PROVIDERS, INC","9300 FLAIR DRIVE, SUITE 388",EL MONTE,91731,6262270220,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/27/04, 
CA,58193,PEC HEALTHCARE RIVERSIDE,"610 N GLENOAKS BLVD, SUITE 101",BURBANK,91502,8185522602,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/4/03, 
CA,58194,"FOCUS CARE, INC",3550 WILSHIRE BLVD SUITE 1907,LOS ANGELES,90010,2133643676,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8/13/03, 
CA,58195,"ST MARY'S HOME HEALTH SERVICES, INC","3180 E SHIELDS AVE, #105",FRESNO,93726,5592219919,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/23/03, 
CA,58198,"MULTI-SKILLED HOME CARE SERVICES, INC",19608 CAMINO DE ROSA,WALNUT,91789,9095950200,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/26/03, 
CA,58199,EAST BAY HOME HEALTH SERVICES,"1710 PENNSYLVANIA AVENUE, SUITE E",FAIRFIELD,94533,7074281473,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/10/03, 
CA,58200,SUNRISE HOME CARE INC,"941 S ATLANTIC BLVD, STE 222",MONTEREY PARK,91754,6262894200,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10/20/03, 
CA,58201,"AGAPE HOME HEALTH SERVICES, INC",1661 HANOVER ROAD SUITE 226,CITY OF INDUSTRY,91748,6265818168,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/21/03, 
CA,58202,L A FAMILY HOME HEALTH INC,"1301 W 2ND STREET, SUITE 206",LOS ANGELES,90026,2134812500,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/7/03, 
